k,period_N0_over_k,divisor_count_tau,prime_factorization,factor_pairs,eta_like_weight_lambda_0_015,resonance_score,scale_label
3276,5.812881562882,36,2*2*3*3*7*13,1x3276; 2x1638; 3x1092; 4x819; 6x546; 7x468; 9x364; 12x273; 13x252; 14x234; 18x182; 21x156; 26x126; 28x117; 36x91; 39x84; 42x78; 52x63,1.048002583580e+00,596.805588928638,annual/subannual harmonic scale
8568,2.222572362278,48,2*2*2*3*3*7*17,1x8568; 2x4284; 3x2856; 4x2142; 6x1428; 7x1224; 8x1071; 9x952; 12x714; 14x612; 17x504; 18x476; 21x408; 24x357; 28x306; 34x252; 36x238; 42x204; 51x168; 56x153; 63x136; 68x126; 72x119; 84x102,3.721277391395e-01,596.441292618930,annual/subannual harmonic scale
8580,2.219463869464,48,2*2*3*5*11*13,1x8580; 2x4290; 3x2860; 4x2145; 5x1716; 6x1430; 10x858; 11x780; 12x715; 13x660; 15x572; 20x429; 22x390; 26x330; 30x286; 33x260; 39x220; 44x195; 52x165; 55x156; 60x143; 65x132; 66x130; 78x110,3.705773843841e-01,595.859443437586,annual/subannual harmonic scale
4752,4.007365319865,40,2*2*2*2*3*3*3*11,1x4752; 2x2376; 3x1584; 4x1188; 6x792; 8x594; 9x528; 11x432; 12x396; 16x297; 18x264; 22x216; 24x198; 27x176; 33x144; 36x132; 44x108; 48x99; 54x88; 66x72,7.474973674626e-01,591.809644696915,annual/subannual harmonic scale
15300,1.244640522876,54,2*2*3*3*5*5*17,1x15300; 2x7650; 3x5100; 4x3825; 5x3060; 6x2550; 9x1700; 10x1530; 12x1275; 15x1020; 17x900; 18x850; 20x765; 25x612; 30x510; 34x450; 36x425; 45x340; 50x306; 51x300; 60x255; 68x225; 75x204; 85x180; 90x170; 100x153; 102x150,1.359095042103e-01,591.043665674387,annual/subannual harmonic scale
8736,2.179830586081,48,2*2*2*2*2*3*7*13,1x8736; 2x4368; 3x2912; 4x2184; 6x1456; 7x1248; 8x1092; 12x728; 13x672; 14x624; 16x546; 21x416; 24x364; 26x336; 28x312; 32x273; 39x224; 42x208; 48x182; 52x168; 56x156; 78x112; 84x104; 91x96,3.565548703889e-01,590.936278891220,annual/subannual harmonic scale
8280,2.299879227053,48,2*2*2*3*3*5*23,1x8280; 2x4140; 3x2760; 4x2070; 5x1656; 6x1380; 8x1035; 9x920; 10x828; 12x690; 15x552; 18x460; 20x414; 23x360; 24x345; 30x276; 36x230; 40x207; 45x184; 46x180; 60x138; 69x120; 72x115; 90x92,3.645712193591e-01,590.917349487888,annual/subannual harmonic scale
2310,8.243722943723,32,2*3*5*7*11,1x2310; 2x1155; 3x770; 5x462; 6x385; 7x330; 10x231; 11x210; 14x165; 15x154; 21x110; 22x105; 30x77; 33x70; 35x66; 42x55,1.377253355980e+00,589.211609537611,short cultural cycle scale
660,28.853030303030,24,2*2*3*5*11,1x660; 2x330; 3x220; 4x165; 5x132; 6x110; 10x66; 11x60; 12x55; 15x44; 20x33; 22x30,2.778351591747e+00,588.856443773225,social-generation scale
4560,4.176096491228,40,2*2*2*2*3*5*19,1x4560; 2x2280; 3x1520; 4x1140; 5x912; 6x760; 8x570; 10x456; 12x380; 15x304; 16x285; 19x240; 20x228; 24x190; 30x152; 38x120; 40x114; 48x95; 57x80; 60x76,7.414858103504e-01,586.901419249137,annual/subannual harmonic scale
16128,1.180741567460,54,2*2*2*2*2*2*2*2*3*3*7,1x16128; 2x8064; 3x5376; 4x4032; 6x2688; 7x2304; 8x2016; 9x1792; 12x1344; 14x1152; 16x1008; 18x896; 21x768; 24x672; 28x576; 32x504; 36x448; 42x384; 48x336; 56x288; 63x256; 64x252; 72x224; 84x192; 96x168; 112x144; 126x128,1.192669991792e-01,585.569384322125,annual/subannual harmonic scale
2376,8.014730639731,32,2*2*2*3*3*3*11,1x2376; 2x1188; 3x792; 4x594; 6x396; 8x297; 9x264; 11x216; 12x198; 18x132; 22x108; 24x99; 27x88; 33x72; 36x66; 44x54,1.342900669019e+00,582.808309704426,short cultural cycle scale
17100,1.113625730994,54,2*2*3*3*5*5*19,1x17100; 2x8550; 3x5700; 4x4275; 5x3420; 6x2850; 9x1900; 10x1710; 12x1425; 15x1140; 18x950; 19x900; 20x855; 25x684; 30x570; 36x475; 38x450; 45x380; 50x342; 57x300; 60x285; 75x228; 76x225; 90x190; 95x180; 100x171; 114x150,1.051101825332e-01,581.655051398983,annual/subannual harmonic scale
9180,2.074400871460,48,2*2*3*3*3*5*17,1x9180; 2x4590; 3x3060; 4x2295; 5x1836; 6x1530; 9x1020; 10x918; 12x765; 15x612; 17x540; 18x510; 20x459; 27x340; 30x306; 34x270; 36x255; 45x204; 51x180; 54x170; 60x153; 68x135; 85x108; 90x102,3.250434864976e-01,580.362140544406,annual/subannual harmonic scale
9120,2.088048245614,48,2*2*2*2*2*3*5*19,1x9120; 2x4560; 3x3040; 4x2280; 5x1824; 6x1520; 8x1140; 10x912; 12x760; 15x608; 16x570; 19x480; 20x456; 24x380; 30x304; 32x285; 38x240; 40x228; 48x190; 57x160; 60x152; 76x120; 80x114; 95x96,3.252702079337e-01,580.044353211525,annual/subannual harmonic scale
9450,2.015132275132,48,2*3*3*3*5*5*7,1x9450; 2x4725; 3x3150; 5x1890; 6x1575; 7x1350; 9x1050; 10x945; 14x675; 15x630; 18x525; 21x450; 25x378; 27x350; 30x315; 35x270; 42x225; 45x210; 50x189; 54x175; 63x150; 70x135; 75x126; 90x105,3.129443711404e-01,576.889428080400,annual/subannual harmonic scale
9600,1.983645833333,48,2*2*2*2*2*2*2*3*5*5,1x9600; 2x4800; 3x3200; 4x2400; 5x1920; 6x1600; 8x1200; 10x960; 12x800; 15x640; 16x600; 20x480; 24x400; 25x384; 30x320; 32x300; 40x240; 48x200; 50x192; 60x160; 64x150; 75x128; 80x120; 96x100,3.099611615539e-01,576.568770806548,annual/subannual harmonic scale
8100,2.350987654321,45,2*2*3*3*3*3*5*5,1x8100; 2x4050; 3x2700; 4x2025; 5x1620; 6x1350; 9x900; 10x810; 12x675; 15x540; 18x450; 20x405; 25x324; 27x300; 30x270; 36x225; 45x180; 50x162; 54x150; 60x135; 75x108; 81x100; 90x90,4.206797826367e-01,575.358868369907,annual/subannual harmonic scale
9504,2.003682659933,48,2*2*2*2*2*3*3*3*11,1x9504; 2x4752; 3x3168; 4x2376; 6x1584; 8x1188; 9x1056; 11x864; 12x792; 16x594; 18x528; 22x432; 24x396; 27x352; 32x297; 33x288; 36x264; 44x216; 48x198; 54x176; 66x144; 72x132; 88x108; 96x99,3.063635495145e-01,574.355166208262,annual/subannual harmonic scale
240,79.345833333333,20,2*2*2*2*3*5,1x240; 2x120; 3x80; 4x60; 5x48; 6x40; 8x30; 10x24; 12x20; 15x16,4.224261105595e+00,573.080225834386,social-generation scale
756,25.189153439153,24,2*2*3*3*3*7,1x756; 2x378; 3x252; 4x189; 6x126; 7x108; 9x84; 12x63; 14x54; 18x42; 21x36; 27x28,2.599885713143e+00,572.758801518757,social-generation scale
9000,2.115888888889,48,2*2*2*3*3*5*5*5,1x9000; 2x4500; 3x3000; 4x2250; 5x1800; 6x1500; 8x1125; 9x1000; 10x900; 12x750; 15x600; 18x500; 20x450; 24x375; 25x360; 30x300; 36x250; 40x225; 45x200; 50x180; 60x150; 72x125; 75x120; 90x100,3.101234098225e-01,572.582055211497,annual/subannual harmonic scale
9576,1.988617376775,48,2*2*2*3*3*7*19,1x9576; 2x4788; 3x3192; 4x2394; 6x1596; 7x1368; 8x1197; 9x1064; 12x798; 14x684; 18x532; 19x504; 21x456; 24x399; 28x342; 36x266; 38x252; 42x228; 56x171; 57x168; 63x152; 72x133; 76x126; 84x114,3.012098148468e-01,572.560612217106,annual/subannual harmonic scale
1872,10.172542735043,30,2*2*2*2*3*3*13,1x1872; 2x936; 3x624; 4x468; 6x312; 8x234; 9x208; 12x156; 13x144; 16x117; 18x104; 24x78; 26x72; 36x52; 39x48,1.531051569911e+00,572.166736454076,short cultural cycle scale
9828,1.937627187627,48,2*2*3*3*3*7*13,1x9828; 2x4914; 3x3276; 4x2457; 6x1638; 7x1404; 9x1092; 12x819; 13x756; 14x702; 18x546; 21x468; 26x378; 27x364; 28x351; 36x273; 39x252; 42x234; 52x189; 54x182; 63x156; 78x126; 84x117; 91x108,2.876548884299e-01,568.201462551077,annual/subannual harmonic scale
10296,1.849553224553,48,2*2*2*3*3*11*13,1x10296; 2x5148; 3x3432; 4x2574; 6x1716; 8x1287; 9x1144; 11x936; 12x858; 13x792; 18x572; 22x468; 24x429; 26x396; 33x312; 36x286; 39x264; 44x234; 52x198; 66x156; 72x143; 78x132; 88x117; 99x104,2.791157988306e-01,567.289363251700,annual/subannual harmonic scale
3420,5.568128654971,36,2*2*3*3*5*19,1x3420; 2x1710; 3x1140; 4x855; 5x684; 6x570; 9x380; 10x342; 12x285; 15x228; 18x190; 19x180; 20x171; 30x114; 36x95; 38x90; 45x76; 57x60,9.354824421715e-01,567.012693668052,annual/subannual harmonic scale
9660,1.971325051760,48,2*2*3*5*7*23,1x9660; 2x4830; 3x3220; 4x2415; 5x1932; 6x1610; 7x1380; 10x966; 12x805; 14x690; 15x644; 20x483; 21x460; 23x420; 28x345; 30x322; 35x276; 42x230; 46x210; 60x161; 69x140; 70x138; 84x115; 92x105,2.858850730665e-01,566.356400985986,annual/subannual harmonic scale
10200,1.866960784314,48,2*2*2*3*5*5*17,1x10200; 2x5100; 3x3400; 4x2550; 5x2040; 6x1700; 8x1275; 10x1020; 12x850; 15x680; 17x600; 20x510; 24x425; 25x408; 30x340; 34x300; 40x255; 50x204; 51x200; 60x170; 68x150; 75x136; 85x120; 100x102,2.774999844584e-01,565.998373299668,annual/subannual harmonic scale
3528,5.397675736961,36,2*2*2*3*3*7*7,1x3528; 2x1764; 3x1176; 4x882; 6x588; 7x504; 8x441; 9x392; 12x294; 14x252; 18x196; 21x168; 24x147; 28x126; 36x98; 42x84; 49x72; 56x63,9.238397218444e-01,565.754539154054,annual/subannual harmonic scale
6336,3.005523989899,42,2*2*2*2*2*2*3*3*11,1x6336; 2x3168; 3x2112; 4x1584; 6x1056; 8x792; 9x704; 11x576; 12x528; 16x396; 18x352; 22x288; 24x264; 32x198; 33x192; 36x176; 44x144; 48x132; 64x99; 66x96; 72x88,5.291435999304e-01,562.227493068775,annual/subannual harmonic scale
2280,8.352192982456,32,2*2*2*3*5*19,1x2280; 2x1140; 3x760; 4x570; 5x456; 6x380; 8x285; 10x228; 12x190; 15x152; 19x120; 20x114; 24x95; 30x76; 38x60; 40x57,1.268074063527e+00,561.202754645790,short cultural cycle scale
3744,5.086271367521,36,2*2*2*2*2*3*3*13,1x3744; 2x1872; 3x1248; 4x936; 6x624; 8x468; 9x416; 12x312; 13x288; 16x234; 18x208; 24x156; 26x144; 32x117; 36x104; 39x96; 48x78; 52x72,8.919703519562e-01,560.428802560482,annual/subannual harmonic scale
10260,1.856042884990,48,2*2*3*3*3*5*19,1x10260; 2x5130; 3x3420; 4x2565; 5x2052; 6x1710; 9x1140; 10x1026; 12x855; 15x684; 18x570; 19x540; 20x513; 27x380; 30x342; 36x285; 38x270; 45x228; 54x190; 57x180; 60x171; 76x135; 90x114; 95x108,2.636486243269e-01,560.217221286280,annual/subannual harmonic scale
10710,1.778057889823,48,2*3*3*5*7*17,1x10710; 2x5355; 3x3570; 5x2142; 6x1785; 7x1530; 9x1190; 10x1071; 14x765; 15x714; 17x630; 18x595; 21x510; 30x357; 34x315; 35x306; 42x255; 45x238; 51x210; 63x170; 70x153; 85x126; 90x119; 102x105,2.569255213415e-01,559.826172406360,annual/subannual harmonic scale
3900,4.882820512821,36,2*2*3*5*5*13,1x3900; 2x1950; 3x1300; 4x975; 5x780; 6x650; 10x390; 12x325; 13x300; 15x260; 20x195; 25x156; 26x150; 30x130; 39x100; 50x78; 52x75; 60x65,8.753535243496e-01,558.261942534129,annual/subannual harmonic scale
9720,1.959156378601,48,2*2*2*3*3*3*3*3*5,1x9720; 2x4860; 3x3240; 4x2430; 5x1944; 6x1620; 8x1215; 9x1080; 10x972; 12x810; 15x648; 18x540; 20x486; 24x405; 27x360; 30x324; 36x270; 40x243; 45x216; 54x180; 60x162; 72x135; 81x120; 90x108,2.656416874853e-01,557.816514009450,annual/subannual harmonic scale
10584,1.799225245654,48,2*2*2*3*3*3*7*7,1x10584; 2x5292; 3x3528; 4x2646; 6x1764; 7x1512; 8x1323; 9x1176; 12x882; 14x756; 18x588; 21x504; 24x441; 27x392; 28x378; 36x294; 42x252; 49x216; 54x196; 56x189; 63x168; 72x147; 84x126; 98x108,2.495212186511e-01,555.818616969983,annual/subannual harmonic scale
792,24.044191919192,24,2*2*2*3*3*11,1x792; 2x396; 3x264; 4x198; 6x132; 8x99; 9x88; 11x72; 12x66; 18x44; 22x36; 24x33,2.466672993860e+00,555.429505781365,social-generation scale
10500,1.813619047619,48,2*2*3*5*5*5*7,1x10500; 2x5250; 3x3500; 4x2625; 5x2100; 6x1750; 7x1500; 10x1050; 12x875; 14x750; 15x700; 20x525; 21x500; 25x420; 28x375; 30x350; 35x300; 42x250; 50x210; 60x175; 70x150; 75x140; 84x125; 100x105,2.428162777599e-01,552.360792290147,annual/subannual harmonic scale
14256,1.335788439955,50,2*2*2*2*3*3*3*3*11,1x14256; 2x7128; 3x4752; 4x3564; 6x2376; 8x1782; 9x1584; 11x1296; 12x1188; 16x891; 18x792; 22x648; 24x594; 27x528; 33x432; 36x396; 44x324; 48x297; 54x264; 66x216; 72x198; 81x176; 88x162; 99x144; 108x132,1.511087849200e-01,550.517965926900,annual/subannual harmonic scale
11400,1.670438596491,48,2*2*2*3*5*5*19,1x11400; 2x5700; 3x3800; 4x2850; 5x2280; 6x1900; 8x1425; 10x1140; 12x950; 15x760; 19x600; 20x570; 24x475; 25x456; 30x380; 38x300; 40x285; 50x228; 57x200; 60x190; 75x152; 76x150; 95x120; 100x114,2.247651120790e-01,549.172311997709,annual/subannual harmonic scale
5670,3.358553791887,40,2*3*3*3*3*5*7,1x5670; 2x2835; 3x1890; 5x1134; 6x945; 7x810; 9x630; 10x567; 14x405; 15x378; 18x315; 21x270; 27x210; 30x189; 35x162; 42x135; 45x126; 54x105; 63x90; 70x81,5.863511006244e-01,548.440964457660,annual/subannual harmonic scale
11220,1.697237076649,48,2*2*3*5*11*17,1x11220; 2x5610; 3x3740; 4x2805; 5x2244; 6x1870; 10x1122; 11x1020; 12x935; 15x748; 17x660; 20x561; 22x510; 30x374; 33x340; 34x330; 44x255; 51x220; 55x204; 60x187; 66x170; 68x165; 85x132; 102x110,2.239776711197e-01,547.884266319342,annual/subannual harmonic scale
11040,1.724909420290,48,2*2*2*2*2*3*5*23,1x11040; 2x5520; 3x3680; 4x2760; 5x2208; 6x1840; 8x1380; 10x1104; 12x920; 15x736; 16x690; 20x552; 23x480; 24x460; 30x368; 32x345; 40x276; 46x240; 48x230; 60x184; 69x160; 80x138; 92x120; 96x115,2.251727579861e-01,547.468205523887,annual/subannual harmonic scale
11232,1.695423789174,48,2*2*2*2*2*3*3*3*13,1x11232; 2x5616; 3x3744; 4x2808; 6x1872; 8x1404; 9x1248; 12x936; 13x864; 16x702; 18x624; 24x468; 26x432; 27x416; 32x351; 36x312; 39x288; 48x234; 52x216; 54x208; 72x156; 78x144; 96x117; 104x108,2.222741996942e-01,547.184456816467,annual/subannual harmonic scale
5616,3.390847578348,40,2*2*2*2*3*3*3*13,1x5616; 2x2808; 3x1872; 4x1404; 6x936; 8x702; 9x624; 12x468; 13x432; 16x351; 18x312; 24x234; 26x216; 27x208; 36x156; 39x144; 48x117; 52x108; 54x104; 72x78,5.842284339752e-01,547.100805480058,annual/subannual harmonic scale
780,24.414102564103,24,2*2*3*5*13,1x780; 2x390; 3x260; 4x195; 5x156; 6x130; 10x78; 12x65; 13x60; 15x52; 20x39; 26x30,2.419291502664e+00,546.586752304896,social-generation scale
864,22.040509259259,24,2*2*2*2*2*3*3*3,1x864; 2x432; 3x288; 4x216; 6x144; 8x108; 9x96; 12x72; 16x54; 18x48; 24x36; 27x32,2.363468097362e+00,545.909398743713,social-generation scale
10440,1.824042145594,48,2*2*2*3*3*5*29,1x10440; 2x5220; 3x3480; 4x2610; 5x2088; 6x1740; 8x1305; 9x1160; 10x1044; 12x870; 15x696; 18x580; 20x522; 24x435; 29x360; 30x348; 36x290; 40x261; 45x232; 58x180; 60x174; 72x145; 87x120; 90x116,2.289522285801e-01,545.860996403949,annual/subannual harmonic scale
11550,1.648744588745,48,2*3*5*5*7*11,1x11550; 2x5775; 3x3850; 5x2310; 6x1925; 7x1650; 10x1155; 11x1050; 14x825; 15x770; 21x550; 22x525; 25x462; 30x385; 33x350; 35x330; 42x275; 50x231; 55x210; 66x175; 70x165; 75x154; 77x150; 105x110,2.142325819724e-01,545.211447707833,annual/subannual harmonic scale
11424,1.666929271709,48,2*2*2*2*2*3*7*17,1x11424; 2x5712; 3x3808; 4x2856; 6x1904; 7x1632; 8x1428; 12x952; 14x816; 16x714; 17x672; 21x544; 24x476; 28x408; 32x357; 34x336; 42x272; 48x238; 51x224; 56x204; 68x168; 84x136; 96x119; 102x112,2.141955482442e-01,544.555584217688,annual/subannual harmonic scale
6160,3.091396103896,40,2*2*2*2*5*7*11,1x6160; 2x3080; 4x1540; 5x1232; 7x880; 8x770; 10x616; 11x560; 14x440; 16x385; 20x308; 22x280; 28x220; 35x176; 40x154; 44x140; 55x112; 56x110; 70x88; 77x80,5.590841938662e-01,544.182396608215,annual/subannual harmonic scale
12320,1.545698051948,48,2*2*2*2*2*5*7*11,1x12320; 2x6160; 4x3080; 5x2464; 7x1760; 8x1540; 10x1232; 11x1120; 14x880; 16x770; 20x616; 22x560; 28x440; 32x385; 35x352; 40x308; 44x280; 55x224; 56x220; 70x176; 77x160; 80x154; 88x140; 110x112,2.023285184910e-01,543.590637094319,annual/subannual harmonic scale
11970,1.590893901420,48,2*3*3*5*7*19,1x11970; 2x5985; 3x3990; 5x2394; 6x1995; 7x1710; 9x1330; 10x1197; 14x855; 15x798; 18x665; 19x630; 21x570; 30x399; 35x342; 38x315; 42x285; 45x266; 57x210; 63x190; 70x171; 90x133; 95x126; 105x114,2.038518679272e-01,542.614117343474,annual/subannual harmonic scale
11592,1.642770876467,48,2*2*2*3*3*7*23,1x11592; 2x5796; 3x3864; 4x2898; 6x1932; 7x1656; 8x1449; 9x1288; 12x966; 14x828; 18x644; 21x552; 23x504; 24x483; 28x414; 36x322; 42x276; 46x252; 56x207; 63x184; 69x168; 72x161; 84x138; 92x126,2.036873516841e-01,540.686155730138,annual/subannual harmonic scale
2730,6.975457875458,32,2*3*5*7*13,1x2730; 2x1365; 3x910; 5x546; 6x455; 7x390; 10x273; 13x210; 14x195; 15x182; 21x130; 26x105; 30x91; 35x78; 39x70; 42x65,1.135283471560e+00,540.648521960664,annual/subannual harmonic scale
12870,1.479642579643,48,2*3*3*5*11*13,1x12870; 2x6435; 3x4290; 5x2574; 6x2145; 9x1430; 10x1287; 11x1170; 13x990; 15x858; 18x715; 22x585; 26x495; 30x429; 33x390; 39x330; 45x286; 55x234; 65x198; 66x195; 78x165; 90x143; 99x130; 110x117,1.885326072008e-01,539.844745555597,annual/subannual harmonic scale
1728,11.020254629630,28,2*2*2*2*2*2*3*3*3,1x1728; 2x864; 3x576; 4x432; 6x288; 8x216; 9x192; 12x144; 16x108; 18x96; 24x72; 27x64; 32x54; 36x48,1.581651453221e+00,538.915500753231,short cultural cycle scale
12012,1.585331335331,48,2*2*3*7*11*13,1x12012; 2x6006; 3x4004; 4x3003; 6x2002; 7x1716; 11x1092; 12x1001; 13x924; 14x858; 21x572; 22x546; 26x462; 28x429; 33x364; 39x308; 42x286; 44x273; 52x231; 66x182; 77x156; 78x154; 84x143; 91x132,1.942385024426e-01,538.481835545337,annual/subannual harmonic scale
5712,3.333858543417,40,2*2*2*2*3*7*17,1x5712; 2x2856; 3x1904; 4x1428; 6x952; 7x816; 8x714; 12x476; 14x408; 16x357; 17x336; 21x272; 24x238; 28x204; 34x168; 42x136; 48x119; 51x112; 56x102; 68x84,5.557264258168e-01,538.312430400971,annual/subannual harmonic scale
2688,7.084449404762,32,2*2*2*2*2*2*2*3*7,1x2688; 2x1344; 3x896; 4x672; 6x448; 7x384; 8x336; 12x224; 14x192; 16x168; 21x128; 24x112; 28x96; 32x84; 42x64; 48x56,1.129804882315e+00,538.205078022210,short cultural cycle scale
16848,1.130282526116,50,2*2*2*2*3*3*3*3*13,1x16848; 2x8424; 3x5616; 4x4212; 6x2808; 8x2106; 9x1872; 12x1404; 13x1296; 16x1053; 18x936; 24x702; 26x648; 27x624; 36x468; 39x432; 48x351; 52x324; 54x312; 72x234; 78x216; 81x208; 104x162; 108x156; 117x144,1.046030477279e-01,537.502416022585,annual/subannual harmonic scale
12672,1.502761994949,48,2*2*2*2*2*2*2*3*3*11,1x12672; 2x6336; 3x4224; 4x3168; 6x2112; 8x1584; 9x1408; 11x1152; 12x1056; 16x792; 18x704; 22x576; 24x528; 32x396; 33x384; 36x352; 44x288; 48x264; 64x198; 66x192; 72x176; 88x144; 96x132; 99x128,1.845389285513e-01,537.149306263176,annual/subannual harmonic scale
2808,6.781695156695,32,2*2*2*3*3*3*13,1x2808; 2x1404; 3x936; 4x702; 6x468; 8x351; 9x312; 12x234; 13x216; 18x156; 24x117; 26x108; 27x104; 36x78; 39x72; 52x54,1.113026757483e+00,536.917315094587,annual/subannual harmonic scale
12000,1.586916666667,48,2*2*2*2*2*3*5*5*5,1x12000; 2x6000; 3x4000; 4x3000; 5x2400; 6x2000; 8x1500; 10x1200; 12x1000; 15x800; 16x750; 20x600; 24x500; 25x480; 30x400; 32x375; 40x300; 48x250; 50x240; 60x200; 75x160; 80x150; 96x125; 100x120,1.899254751573e-01,536.480009515590,annual/subannual harmonic scale
11160,1.706362007168,48,2*2*2*3*3*5*31,1x11160; 2x5580; 3x3720; 4x2790; 5x2232; 6x1860; 8x1395; 9x1240; 10x1116; 12x930; 15x744; 18x620; 20x558; 24x465; 30x372; 31x360; 36x310; 40x279; 45x248; 60x186; 62x180; 72x155; 90x124; 93x120,1.984315765679e-01,536.140752728134,annual/subannual harmonic scale
5520,3.449818840580,40,2*2*2*2*3*5*23,1x5520; 2x2760; 3x1840; 4x1380; 5x1104; 6x920; 8x690; 10x552; 12x460; 15x368; 16x345; 20x276; 23x240; 24x230; 30x184; 40x138; 46x120; 48x115; 60x92; 69x80,5.505540413542e-01,534.402437278944,annual/subannual harmonic scale
12540,1.518580542265,48,2*2*3*5*11*19,1x12540; 2x6270; 3x4180; 4x3135; 5x2508; 6x2090; 10x1254; 11x1140; 12x1045; 15x836; 19x660; 20x627; 22x570; 30x418; 33x380; 38x330; 44x285; 55x228; 57x220; 60x209; 66x190; 76x165; 95x132; 110x114,1.787431416954e-01,533.928692520642,annual/subannual harmonic scale
12420,1.533252818035,48,2*2*3*3*3*5*23,1x12420; 2x6210; 3x4140; 4x3105; 5x2484; 6x2070; 9x1380; 10x1242; 12x1035; 15x828; 18x690; 20x621; 23x540; 27x460; 30x414; 36x345; 45x276; 46x270; 54x230; 60x207; 69x180; 90x138; 92x135; 108x115,1.798040658683e-01,533.864767893793,annual/subannual harmonic scale
12936,1.472093382808,48,2*2*2*3*7*7*11,1x12936; 2x6468; 3x4312; 4x3234; 6x2156; 7x1848; 8x1617; 11x1176; 12x1078; 14x924; 21x616; 22x588; 24x539; 28x462; 33x392; 42x308; 44x294; 49x264; 56x231; 66x196; 77x168; 84x154; 88x147; 98x132,1.712571908032e-01,532.285609490083,annual/subannual harmonic scale
12180,1.563464696223,48,2*2*3*5*7*29,1x12180; 2x6090; 3x4060; 4x3045; 5x2436; 6x2030; 7x1740; 10x1218; 12x1015; 14x870; 15x812; 20x609; 21x580; 28x435; 29x420; 30x406; 35x348; 42x290; 58x210; 60x203; 70x174; 84x145; 87x140; 105x116,1.786797802632e-01,532.252145882826,annual/subannual harmonic scale
12768,1.491463032581,48,2*2*2*2*2*3*7*19,1x12768; 2x6384; 3x4256; 4x3192; 6x2128; 7x1824; 8x1596; 12x1064; 14x912; 16x798; 19x672; 21x608; 24x532; 28x456; 32x399; 38x336; 42x304; 48x266; 56x228; 57x224; 76x168; 84x152; 96x133; 112x114,1.704286782842e-01,531.174746533682,annual/subannual harmonic scale
12852,1.481714908185,48,2*2*3*3*3*7*17,1x12852; 2x6426; 3x4284; 4x3213; 6x2142; 7x1836; 9x1428; 12x1071; 14x918; 17x756; 18x714; 21x612; 27x476; 28x459; 34x378; 36x357; 42x306; 51x252; 54x238; 63x204; 68x189; 84x153; 102x126; 108x119,1.685783189457e-01,530.702786800692,annual/subannual harmonic scale
13464,1.414364230541,48,2*2*2*3*3*11*17,1x13464; 2x6732; 3x4488; 4x3366; 6x2244; 8x1683; 9x1496; 11x1224; 12x1122; 17x792; 18x748; 22x612; 24x561; 33x408; 34x396; 36x374; 44x306; 51x264; 66x204; 68x198; 72x187; 88x153; 99x136; 102x132,1.621522218930e-01,530.379256649727,annual/subannual harmonic scale
3840,4.959114583333,36,2*2*2*2*2*2*2*2*3*5,1x3840; 2x1920; 3x1280; 4x960; 5x768; 6x640; 8x480; 10x384; 12x320; 15x256; 16x240; 20x192; 24x160; 30x128; 32x120; 40x96; 48x80; 60x64,7.819273028794e-01,529.456163821136,annual/subannual harmonic scale
13230,1.439380196523,48,2*3*3*3*5*7*7,1x13230; 2x6615; 3x4410; 5x2646; 6x2205; 7x1890; 9x1470; 10x1323; 14x945; 15x882; 18x735; 21x630; 27x490; 30x441; 35x378; 42x315; 45x294; 49x270; 54x245; 63x210; 70x189; 90x147; 98x135; 105x126,1.613456278958e-01,529.033878281981,annual/subannual harmonic scale
13260,1.436123680241,48,2*2*3*5*13*17,1x13260; 2x6630; 3x4420; 4x3315; 5x2652; 6x2210; 10x1326; 12x1105; 13x1020; 15x884; 17x780; 20x663; 26x510; 30x442; 34x390; 39x340; 51x260; 52x255; 60x221; 65x204; 68x195; 78x170; 85x156; 102x130,1.595220494029e-01,528.329228074941,annual/subannual harmonic scale
924,20.609307359307,24,2*2*3*7*11,1x924; 2x462; 3x308; 4x231; 6x154; 7x132; 11x84; 12x77; 14x66; 21x44; 22x42; 28x33,2.220308884073e+00,527.857090783218,social-generation scale
13800,1.379927536232,48,2*2*2*3*5*5*23,1x13800; 2x6900; 3x4600; 4x3450; 5x2760; 6x2300; 8x1725; 10x1380; 12x1150; 15x920; 20x690; 23x600; 24x575; 25x552; 30x460; 40x345; 46x300; 50x276; 60x230; 69x200; 75x184; 92x150; 100x138; 115x120,1.525158555177e-01,527.344951950082,annual/subannual harmonic scale
13650,1.395091575092,48,2*3*5*5*7*13,1x13650; 2x6825; 3x4550; 5x2730; 6x2275; 7x1950; 10x1365; 13x1050; 14x975; 15x910; 21x650; 25x546; 26x525; 30x455; 35x390; 39x350; 42x325; 50x273; 65x210; 70x195; 75x182; 78x175; 91x150; 105x130,1.527137253441e-01,526.830824988395,annual/subannual harmonic scale
336,56.675595238095,20,2*2*2*2*3*7,1x336; 2x168; 3x112; 4x84; 6x56; 7x48; 8x42; 12x28; 14x24; 16x21,3.523331978070e+00,526.523344677620,social-generation scale
14560,1.307898351648,48,2*2*2*2*2*5*7*13,1x14560; 2x7280; 4x3640; 5x2912; 7x2080; 8x1820; 10x1456; 13x1120; 14x1040; 16x910; 20x728; 26x560; 28x520; 32x455; 35x416; 40x364; 52x280; 56x260; 65x224; 70x208; 80x182; 91x160; 104x140; 112x130,1.438228154085e-01,526.310504603829,annual/subannual harmonic scale
