k,period_N0_over_k,divisor_count_tau,prime_factorization,factor_pairs,eta_like_weight_lambda_0_015,resonance_score,scale_label
9343,2.038210424917,2,9343,1x9343,1.346745138320e-61,18.284979410136,annual/subannual harmonic scale
9344,2.037992294521,16,2*2*2*2*2*2*2*73,1x9344; 2x4672; 4x2336; 8x1168; 16x584; 32x292; 64x146; 73x128,9.977187787886e-02,160.876332213154,annual/subannual harmonic scale
9345,2.037774210808,16,3*5*7*89,1x9345; 3x3115; 5x1869; 7x1335; 15x623; 21x445; 35x267; 89x105,6.624724566771e-02,155.974122606116,annual/subannual harmonic scale
9346,2.037556173764,4,2*4673,1x9346; 2x4673,3.508322078320e-31,36.571242860730,annual/subannual harmonic scale
9347,2.037338183374,4,13*719,1x9347; 13x719,1.703909752693e-05,36.572293930900,annual/subannual harmonic scale
9348,2.037120239623,24,2*2*3*19*41,1x9348; 2x4674; 3x3116; 4x2337; 6x1558; 12x779; 19x492; 38x246; 41x228; 57x164; 76x123; 82x114,1.720232524853e-01,257.180100121551,annual/subannual harmonic scale
9349,2.036902342497,2,9349,1x9349,1.230832380523e-61,18.286263244565,annual/subannual harmonic scale
9350,2.036684491979,24,2*5*5*11*17,1x9350; 2x4675; 5x1870; 10x935; 11x850; 17x550; 22x425; 25x374; 34x275; 50x187; 55x170; 85x110,1.301168910602e-01,247.990280284361,annual/subannual harmonic scale
9351,2.036466688055,6,3*3*1039,1x9351; 3x3117; 9x1039,1.488986446077e-07,54.860081187502,annual/subannual harmonic scale
9352,2.036248930710,16,2*2*2*7*167,1x9352; 2x4676; 4x2338; 7x1336; 8x1169; 14x668; 28x334; 56x167,3.967940601755e-02,152.100147002644,annual/subannual harmonic scale
9353,2.036031219929,4,47*199,1x9353; 47x199,2.497200204228e-02,37.487569283021,annual/subannual harmonic scale
9354,2.035813555698,8,2*3*1559,1x9354; 2x4677; 3x3118; 6x1559,6.381709594664e-11,73.149329914334,annual/subannual harmonic scale
9355,2.035595938001,4,5*1871,1x9355; 5x1871,6.011090675811e-13,36.575092510838,annual/subannual harmonic scale
9356,2.035378366823,6,2*2*2339,1x9356; 2x4678; 4x2339,5.454066558193e-16,54.863280031655,annual/subannual harmonic scale
9357,2.035160842150,4,3*3119,1x9357; 3x3119,4.591868183287e-21,36.575947485705,annual/subannual harmonic scale
9358,2.034943363967,4,2*4679,1x9358; 2x4679,3.206364955352e-31,36.576374904629,annual/subannual harmonic scale
9359,2.034725932258,6,7*7*191,1x9359; 7x1337; 49x191,2.732372420369e-02,56.364325103371,annual/subannual harmonic scale
9360,2.034508547009,60,2*2*2*2*3*3*5*13,1x9360; 2x4680; 3x3120; 4x2340; 5x1872; 6x1560; 8x1170; 9x1040; 10x936; 12x780; 13x720; 15x624; 16x585; 18x520; 20x468; 24x390; 26x360; 30x312; 36x260; 39x240; 40x234; 45x208; 48x195; 52x180; 60x156; 65x144; 72x130; 78x120; 80x117; 90x104,4.238482524945e-01,781.206366822918,annual/subannual harmonic scale
9361,2.034291208204,8,11*23*37,1x9361; 11x851; 23x407; 37x253,1.448975897100e-02,74.215316638926,annual/subannual harmonic scale
9362,2.034073915830,8,2*31*151,1x9362; 2x4681; 31x302; 62x151,4.773824647505e-02,76.648515438481,annual/subannual harmonic scale
9363,2.033856669871,4,3*3121,1x9363; 3x3121,4.456157969114e-21,36.578511314443,annual/subannual harmonic scale
9364,2.033639470312,6,2*2*2341,1x9364; 2x4682; 4x2341,5.292874531075e-16,54.868407689269,annual/subannual harmonic scale
9365,2.033422317138,4,5*1873,1x9365; 5x1873,5.833436098096e-13,36.579365558995,annual/subannual harmonic scale
9366,2.033205210335,16,2*3*7*223,1x9366; 2x4683; 3x3122; 6x1561; 7x1338; 14x669; 21x446; 42x223,1.972217195320e-02,149.204902291038,annual/subannual harmonic scale
9367,2.032988149888,8,17*19*29,1x9367; 17x551; 19x493; 29x323,5.753845116845e-03,73.581393078301,annual/subannual harmonic scale
9368,2.032771135781,8,2*2*2*1171,1x9368; 2x4684; 4x2342; 8x1171,2.086902207229e-08,73.161294694414,annual/subannual harmonic scale
9369,2.032554168001,8,3*3*3*347,1x9369; 3x3123; 9x1041; 27x347,3.661213855756e-03,73.430009268180,annual/subannual harmonic scale
9370,2.032337246531,8,2*5*937,1x9370; 2x4685; 5x1874; 10x937,6.774032141955e-07,73.163050305842,annual/subannual harmonic scale
9371,2.032120371358,2,9371,1x9371,8.848746102344e-62,18.290963599255,annual/subannual harmonic scale
9372,2.031903542467,24,2*2*3*11*71,1x9372; 2x4686; 3x3124; 4x2343; 6x1562; 11x852; 12x781; 22x426; 33x284; 44x213; 66x142; 71x132,1.227513792573e-01,246.437330318302,annual/subannual harmonic scale
9373,2.031686759842,8,7*13*103,1x9373; 7x1339; 13x721; 91x103,5.449226708977e-02,77.152518742961,annual/subannual harmonic scale
9374,2.031470023469,8,2*43*109,1x9374; 2x4687; 43x218; 86x109,7.360524055838e-02,78.551846369351,annual/subannual harmonic scale
9375,2.031253333333,12,3*5*5*5*5*5,1x9375; 3x3125; 5x1875; 15x625; 25x375; 75x125,5.233354928159e-02,115.494556387738,annual/subannual harmonic scale
9376,2.031036689420,12,2*2*2*2*2*293,1x9376; 2x4688; 4x2344; 8x1172; 16x586; 32x293,7.754877270355e-03,110.603296638111,annual/subannual harmonic scale
9377,2.030820091714,2,9377,1x9377,8.087145013479e-62,18.292243599299,annual/subannual harmonic scale
9378,2.030603540200,12,2*3*3*521,1x9378; 2x4689; 3x3126; 6x1563; 9x1042; 18x521,3.082689515160e-04,109.788575097076,annual/subannual harmonic scale
9379,2.030387034865,4,83*113,1x9379; 83x113,5.286572873835e-02,38.519450837123,annual/subannual harmonic scale
9380,2.030170575693,24,2*2*5*7*67,1x9380; 2x4690; 4x2345; 5x1876; 7x1340; 10x938; 14x670; 20x469; 28x335; 35x268; 67x140; 70x134,1.073382050883e-01,243.076902608783,annual/subannual harmonic scale
9381,2.029954162669,8,3*53*59,1x9381; 3x3127; 53x177; 59x159,6.975206345324e-02,78.276310816204,annual/subannual harmonic scale
9382,2.029737795779,4,2*4691,1x9382; 2x4691,2.678181134119e-31,36.586619281160,annual/subannual harmonic scale
9383,2.029521475008,4,11*853,1x9383; 11x853,2.352575200010e-06,36.587131635109,annual/subannual harmonic scale
9384,2.029305200341,32,2*2*2*3*17*23,1x9384; 2x4692; 3x3128; 4x2346; 6x1564; 8x1173; 12x782; 17x552; 23x408; 24x391; 34x276; 46x204; 51x184; 68x138; 69x136; 92x102,2.124379961955e-01,354.880327922411,annual/subannual harmonic scale
9385,2.029088971763,4,5*1877,1x9385; 5x1877,5.493723226117e-13,36.587897985438,annual/subannual harmonic scale
9386,2.028872789261,12,2*13*19*19,1x9386; 2x4693; 13x722; 19x494; 26x361; 38x247,1.739588979494e-02,111.674431751051,annual/subannual harmonic scale
9387,2.028656652818,12,3*3*7*149,1x9387; 3x3129; 7x1341; 9x1043; 21x447; 63x149,4.247962249560e-02,114.429079575450,annual/subannual harmonic scale
9388,2.028440562420,6,2*2*2347,1x9388; 2x4694; 4x2347,4.837323093677e-16,54.883764421551,annual/subannual harmonic scale
9389,2.028224518053,4,41*229,1x9389; 41x229,1.742237463949e-02,37.227080047795,annual/subannual harmonic scale
9390,2.028008519702,16,2*3*5*313,1x9390; 2x4695; 3x3130; 5x1878; 6x1565; 10x939; 15x626; 30x313,5.895852192211e-03,147.223030597986,annual/subannual harmonic scale
9391,2.027792567352,2,9391,1x9391,6.555312342803e-62,18.295227084136,annual/subannual harmonic scale
9392,2.027576660988,10,2*2*2*2*587,1x9392; 2x4696; 4x2348; 8x1174; 16x587,1.179994126729e-04,91.487994355830,annual/subannual harmonic scale
9393,2.027360800596,8,3*31*101,1x9393; 3x3131; 31x303; 93x101,6.114663317545e-02,77.657482047136,annual/subannual harmonic scale
9394,2.027144986161,16,2*7*11*61,1x9394; 2x4697; 7x1342; 11x854; 14x671; 22x427; 61x154; 77x122,9.152066402596e-02,159.762524902477,annual/subannual harmonic scale
9395,2.026929217669,4,5*1879,1x9395; 5x1879,5.331359167337e-13,36.592157383135,annual/subannual harmonic scale
9396,2.026713495104,30,2*2*3*3*3*3*29,1x9396; 2x4698; 3x3132; 4x2349; 6x1566; 9x1044; 12x783; 18x522; 27x348; 29x324; 36x261; 54x174; 58x162; 81x116; 87x108,1.958927522995e-01,328.206036641657,annual/subannual harmonic scale
9397,2.026497818453,2,9397,1x9397,5.991104379281e-62,18.296504359326,annual/subannual harmonic scale
9398,2.026282187700,8,2*37*127,1x9398; 2x4699; 37x254; 74x127,6.176049066227e-02,77.706925554016,annual/subannual harmonic scale
9399,2.026066602830,8,3*13*241,1x9399; 3x3133; 13x723; 39x241,1.501162363821e-02,74.286386249832,annual/subannual harmonic scale
9400,2.025851063830,24,2*2*2*5*5*47,1x9400; 2x4700; 4x2350; 5x1880; 8x1175; 10x940; 20x470; 25x376; 40x235; 47x200; 50x188; 94x100,1.264804034796e-01,247.336472175112,annual/subannual harmonic scale
9401,2.025635570684,8,7*17*79,1x9401; 7x1343; 17x553; 79x119,5.149685703671e-02,76.958446878179,annual/subannual harmonic scale
9402,2.025420123378,8,2*3*1567,1x9402; 2x4701; 3x3134; 6x1567,5.660068660655e-11,73.190272534359,annual/subannual harmonic scale
9403,2.025204721897,2,9403,1x9403,5.475457126440e-62,18.297780819320,annual/subannual harmonic scale
9404,2.024989366227,6,2*2*2351,1x9404; 2x4702; 4x2351,4.555619327113e-16,54.893980450411,annual/subannual harmonic scale
9405,2.024774056353,24,3*3*5*11*19,1x9405; 3x3135; 5x1881; 9x1045; 11x855; 15x627; 19x495; 33x285; 45x209; 55x171; 57x165; 95x99,1.551225386101e-01,253.640043733587,annual/subannual harmonic scale
9406,2.024558792260,4,2*4703,1x9406; 2x4703,2.237004922093e-31,36.596837487888,annual/subannual harmonic scale
9407,2.024343573934,4,23*409,1x9407; 23x409,1.533810679324e-03,36.653395952887,annual/subannual harmonic scale
9408,2.024128401361,42,2*2*2*2*2*2*3*7*7,1x9408; 2x4704; 3x3136; 4x2352; 6x1568; 7x1344; 8x1176; 12x784; 14x672; 16x588; 21x448; 24x392; 28x336; 32x294; 42x224; 48x196; 49x192; 56x168; 64x147; 84x112; 96x98,2.702021025748e-01,488.107830299623,annual/subannual harmonic scale
9409,2.023913274524,3,97*97,1x9409; 97x97,5.447572986919e-02,28.943866383024,annual/subannual harmonic scale
9410,2.023698193411,8,2*5*941,1x9410; 2x4705; 5x1882; 10x941,6.379542905487e-07,73.197122671259,annual/subannual harmonic scale
9411,2.023483158007,4,3*3137,1x9411; 3x3137,3.505338011819e-21,36.598962999389,annual/subannual harmonic scale
9412,2.023268168296,12,2*2*13*181,1x9412; 2x4706; 4x2353; 13x724; 26x362; 52x181,3.333216149315e-02,113.457974029285,annual/subannual harmonic scale
9413,2.023053224264,2,9413,1x9413,4.712769623300e-62,18.299906443922,annual/subannual harmonic scale
9414,2.022838325898,12,2*3*3*523,1x9414; 2x4707; 3x3138; 6x1569; 9x1046; 18x523,2.991541410873e-04,109.833560631171,annual/subannual harmonic scale
9415,2.022623473181,8,5*7*269,1x9415; 5x1883; 7x1345; 35x269,1.046206050172e-02,73.967161884480,annual/subannual harmonic scale
9416,2.022408666100,16,2*2*2*11*107,1x9416; 2x4708; 4x2354; 8x1177; 11x856; 22x428; 44x214; 88x107,7.569620908755e-02,157.486603781372,annual/subannual harmonic scale
9417,2.022193904641,8,3*43*73,1x9417; 3x3139; 43x219; 73x129,6.795931067913e-02,78.177851313843,annual/subannual harmonic scale
9418,2.021979188787,8,2*17*277,1x9418; 2x4709; 17x554; 34x277,9.609911811936e-03,73.907356408541,annual/subannual harmonic scale
9419,2.021764518526,2,9419,1x9419,4.307147127733e-62,18.301180735141,annual/subannual harmonic scale
9420,2.021549893843,24,2*2*3*5*157,1x9420; 2x4710; 3x3140; 4x2355; 5x1884; 6x1570; 10x942; 12x785; 15x628; 20x471; 30x314; 60x157,4.502734978484e-02,229.505475167682,annual/subannual harmonic scale
9421,2.021335314722,2,9421,1x9421,4.179851692445e-62,18.301605318520,annual/subannual harmonic scale
9422,2.021120781150,8,2*7*673,1x9422; 2x4711; 7x1346; 14x673,3.346688401764e-05,73.209720324879,annual/subannual harmonic scale
9423,2.020906293113,8,3*3*3*349,1x9423; 3x3141; 9x1047; 27x349,3.553000467472e-03,73.468227729039,annual/subannual harmonic scale
9424,2.020691850594,20,2*2*2*2*19*31,1x9424; 2x4712; 4x2356; 8x1178; 16x589; 19x496; 31x304; 38x248; 62x152; 76x124,1.109763517029e-01,203.333580725092,annual/subannual harmonic scale
9425,2.020477453581,12,5*5*13*29,1x9425; 5x1885; 13x725; 25x377; 29x325; 65x145,5.021512012643e-02,115.329084911882,annual/subannual harmonic scale
9426,2.020263102058,8,2*3*1571,1x9426; 2x4713; 3x3142; 6x1571,5.330451922236e-11,73.210665535072,annual/subannual harmonic scale
9427,2.020048796011,4,11*857,1x9427; 11x857,2.215571885959e-06,36.605838158910,annual/subannual harmonic scale
9428,2.019834535426,6,2*2*2357,1x9428; 2x4714; 4x2357,4.163522571273e-16,54.909271952794,annual/subannual harmonic scale
9429,2.019620320288,8,3*7*449,1x9429; 3x3143; 7x1347; 21x449,8.674104690539e-04,73.276716910719,annual/subannual harmonic scale
9430,2.019406150583,16,2*5*23*41,1x9430; 2x4715; 5x1886; 10x943; 23x410; 41x230; 46x205; 82x115,9.392085639804e-02,160.180772935440,annual/subannual harmonic scale
9431,2.019192026296,2,9431,1x9431,3.597631691961e-62,18.303726884434,annual/subannual harmonic scale
9432,2.018977947413,24,2*2*2*3*3*131,1x9432; 2x4716; 3x3144; 4x2358; 6x1572; 8x1179; 9x1048; 12x786; 18x524; 24x393; 36x262; 72x131,6.126550198316e-02,233.104067080047,annual/subannual harmonic scale
9433,2.018763913919,2,9433,1x9433,3.491305606816e-62,18.304150927688,annual/subannual harmonic scale
9434,2.018549925800,8,2*53*89,1x9434; 2x4717; 53x178; 89x106,8.493769733906e-02,79.436373411661,annual/subannual harmonic scale
9435,2.018335983042,16,3*5*17*37,1x9435; 3x3145; 5x1887; 15x629; 17x555; 37x255; 51x185; 85x111,9.465602394143e-02,160.297705273872,annual/subannual harmonic scale
9436,2.018122085630,12,2*2*7*337,1x9436; 2x4718; 4x2359; 7x1348; 14x674; 28x337,4.223197154505e-03,110.292549286031,annual/subannual harmonic scale
9437,2.017908233549,2,9437,1x9437,3.287987796403e-62,18.304998744573,annual/subannual harmonic scale
9438,2.017694426785,24,2*3*11*11*13,1x9438; 2x4719; 3x3146; 6x1573; 11x858; 13x726; 22x429; 26x363; 33x286; 39x242; 66x143; 78x121,1.212600970033e-01,246.298827130120,annual/subannual harmonic scale
9439,2.017480665325,2,9439,1x9439,3.190813071381e-62,18.305422518279,annual/subannual harmonic scale
9440,2.017266949153,24,2*2*2*2*2*5*59,1x9440; 2x4720; 4x2360; 5x1888; 8x1180; 10x944; 16x590; 20x472; 32x295; 40x236; 59x160; 80x118,1.128132070835e-01,244.449020311305,annual/subannual harmonic scale
9441,2.017053278254,6,3*3*1049,1x9441; 3x3147; 9x1049,1.281582510927e-07,54.917545644773,annual/subannual harmonic scale
9442,2.016839652616,4,2*4721,1x9442; 2x4721,1.707683686257e-31,36.612116021052,annual/subannual harmonic scale
9443,2.016626072223,8,7*19*71,1x9443; 7x1349; 19x497; 71x133,4.732276826214e-02,76.690292638922,annual/subannual harmonic scale
9444,2.016412537061,12,2*2*3*787,1x9444; 2x4722; 3x3148; 4x2361; 6x1574; 12x787,6.237121191015e-06,109.839574437692,annual/subannual harmonic scale
9445,2.016199047115,4,5*1889,1x9445; 5x1889,4.588743360513e-13,36.613386601841,annual/subannual harmonic scale
9446,2.015985602371,4,2*4723,1x9446; 2x4723,1.657214006041e-31,36.613810039077,annual/subannual harmonic scale
9447,2.015772202816,8,3*47*67,1x9447; 3x3149; 47x201; 67x141,6.839113626538e-02,78.236644918751,annual/subannual harmonic scale
9448,2.015558848434,8,2*2*2*1181,1x9448; 2x4724; 4x2362; 8x1181,1.796213369530e-08,73.229314873616,annual/subannual harmonic scale
9449,2.015345539210,4,11*859,1x9449; 11x859,2.150091840985e-06,36.615158807736,annual/subannual harmonic scale
9450,2.015132275132,48,2*3*3*3*5*5*7,1x9450; 2x4725; 3x3150; 5x1890; 6x1575; 7x1350; 9x1050; 10x945; 14x675; 15x630; 18x525; 21x450; 25x378; 27x350; 30x315; 35x270; 42x225; 45x210; 50x189; 54x175; 63x150; 70x135; 75x126; 90x105,3.129443711404e-01,576.889428080400,annual/subannual harmonic scale
9451,2.014919056185,4,13*727,1x9451; 13x727,1.511232381986e-05,36.616479904966,annual/subannual harmonic scale
9452,2.014705882353,12,2*2*17*139,1x9452; 2x4726; 4x2363; 17x556; 34x278; 68x139,5.428856107413e-02,115.812595979640,annual/subannual harmonic scale
9453,2.014492753623,8,3*23*137,1x9453; 3x3151; 23x411; 69x137,4.699043412768e-02,76.674821795547,annual/subannual harmonic scale
9454,2.014279669981,8,2*29*163,1x9454; 2x4727; 29x326; 58x163,4.120239959157e-02,76.251824525538,annual/subannual harmonic scale
9455,2.014066631412,8,5*31*61,1x9455; 5x1891; 31x305; 61x155,4.563764341772e-02,76.577521590843,annual/subannual harmonic scale
9456,2.013853637902,20,2*2*2*2*3*197,1x9456; 2x4728; 3x3152; 4x2364; 6x1576; 8x1182; 12x788; 16x591; 24x394; 48x197,2.735890493540e-02,188.099357383198,annual/subannual harmonic scale
9457,2.013640689436,6,7*7*193,1x9457; 7x1351; 49x193,2.651618583260e-02,56.384170369227,annual/subannual harmonic scale
9458,2.013427786001,4,2*4729,1x9458; 2x4729,1.514579560789e-31,36.618887792853,annual/subannual harmonic scale
9459,2.013214927582,6,3*3*1051,1x9459; 3x3153; 9x1051,1.243706023603e-07,54.928972803824,annual/subannual harmonic scale
9460,2.013002114165,24,2*2*5*11*43,1x9460; 2x4730; 4x2365; 5x1892; 10x946; 11x860; 20x473; 22x430; 43x220; 44x215; 55x172; 86x110,1.277248954672e-01,247.781910521284,annual/subannual harmonic scale
9461,2.012789345735,2,9461,1x9461,2.293951245961e-62,18.310078112382,annual/subannual harmonic scale
9462,2.012576622279,16,2*3*19*83,1x9462; 2x4731; 3x3154; 6x1577; 19x498; 38x249; 57x166; 83x114,1.012683555273e-01,161.316339017420,annual/subannual harmonic scale
9463,2.012363943781,2,9463,1x9463,2.226154740821e-62,18.310500811316,annual/subannual harmonic scale
9464,2.012151310228,24,2*2*2*7*13*13,1x9464; 2x4732; 4x2366; 7x1352; 8x1183; 13x728; 14x676; 26x364; 28x338; 52x182; 56x169; 91x104,1.248343669479e-01,247.158219408734,annual/subannual harmonic scale
9465,2.011938721606,8,3*5*631,1x9465; 3x3155; 5x1893; 15x631,6.189940485016e-05,73.248227424778,annual/subannual harmonic scale
9466,2.011726177900,4,2*4733,1x9466; 2x4733,1.426377313643e-31,36.622269384516,annual/subannual harmonic scale
9467,2.011513679096,2,9467,1x9467,2.096513581176e-62,18.311345941268,annual/subannual harmonic scale
9468,2.011301225180,18,2*2*3*3*263,1x9468; 2x4734; 3x3156; 4x2367; 6x1578; 9x1052; 12x789; 18x526; 36x263,1.156892521944e-02,166.710619831453,annual/subannual harmonic scale
9469,2.011088816137,4,17*557,1x9469; 17x557,1.822739104128e-04,36.630212259976,annual/subannual harmonic scale
9470,2.010876451954,8,2*5*947,1x9470; 2x4735; 5x1894; 10x947,5.830462808183e-07,73.247960924735,annual/subannual harmonic scale
9471,2.010664132615,16,3*7*11*41,1x9471; 3x3157; 7x1353; 11x861; 21x451; 33x287; 41x231; 77x123,7.576814214662e-02,157.597371066406,annual/subannual harmonic scale
9472,2.010451858108,18,2*2*2*2*2*2*2*2*37,1x9472; 2x4736; 4x2368; 8x1184; 16x592; 32x296; 37x256; 64x148; 74x128,1.096487762686e-01,182.883008748002,annual/subannual harmonic scale
9473,2.010239628418,2,9473,1x9473,1.916069142181e-62,18.312612966967,annual/subannual harmonic scale
9474,2.010027443530,8,2*3*1579,1x9474; 2x4737; 3x3158; 6x1579,4.727686746737e-11,73.251296243068,annual/subannual harmonic scale
9475,2.009815303430,6,5*5*379,1x9475; 5x1895; 25x379,2.334400887949e-03,55.067355288081,annual/subannual harmonic scale
9476,2.009603208105,12,2*2*23*103,1x9476; 2x4738; 4x2369; 23x412; 46x206; 92x103,7.795370248487e-02,118.444989138634,annual/subannual harmonic scale
9477,2.009391157539,14,3*3*3*3*3*3*13,1x9477; 3x3159; 9x1053; 13x729; 27x351; 39x243; 81x117,6.931835253849e-02,137.080411214555,annual/subannual harmonic scale
9478,2.009179151720,8,2*7*677,1x9478; 2x4739; 7x1354; 14x677,3.151784025397e-05,73.256981664701,annual/subannual harmonic scale
9479,2.008967190632,2,9479,1x9479,1.751155342175e-62,18.313879190498,annual/subannual harmonic scale
9480,2.008755274262,32,2*2*2*3*5*79,1x9480; 2x4740; 3x3160; 4x2370; 5x1896; 6x1580; 8x1185; 10x948; 12x790; 15x632; 20x474; 24x395; 30x316; 40x237; 60x158; 79x120,1.123404880275e-01,325.944063600760,annual/subannual harmonic scale
9481,2.008543402595,4,19*499,1x9481; 19x499,4.222132668091e-04,36.644067255631,annual/subannual harmonic scale
9482,2.008331575617,8,2*11*431,1x9482; 2x4741; 11x862; 22x431,1.121413451392e-03,73.340200567528,annual/subannual harmonic scale
9483,2.008119793314,8,3*29*109,1x9483; 3x3161; 29x327; 87x109,5.766159944865e-02,77.483116439675,annual/subannual harmonic scale
9484,2.007908055673,6,2*2*2371,1x9484; 2x4742; 4x2371,3.374885804015e-16,54.944801294215,annual/subannual harmonic scale
9485,2.007696362678,8,5*7*271,1x9485; 5x1897; 7x1355; 35x271,1.015285971458e-02,74.004382827127,annual/subannual harmonic scale
9486,2.007484714316,24,2*3*3*17*31,1x9486; 2x4743; 3x3162; 6x1581; 9x1054; 17x558; 18x527; 31x306; 34x279; 51x186; 62x153; 93x102,1.379813681429e-01,250.110398883044,annual/subannual harmonic scale
9487,2.007273110572,4,53*179,1x9487; 53x179,3.080741103275e-02,37.759642840009,annual/subannual harmonic scale
9488,2.007061551433,10,2*2*2*2*593,1x9488; 2x4744; 4x2372; 8x1186; 16x593,1.078417737413e-04,91.588761149146,annual/subannual harmonic scale
9489,2.006850036885,4,3*3163,1x9489; 3x3163,2.373313198342e-21,36.631975566416,annual/subannual harmonic scale
9490,2.006638566913,16,2*5*13*73,1x9490; 2x4745; 5x1898; 10x949; 13x730; 26x365; 65x146; 73x130,9.266249000529e-02,160.107384660636,annual/subannual harmonic scale
9491,2.006427141502,2,9491,1x9491,1.462687892873e-62,18.316409235111,annual/subannual harmonic scale
9492,2.006215760641,24,2*2*3*7*113,1x9492; 2x4746; 3x3164; 4x2373; 6x1582; 7x1356; 12x791; 14x678; 21x452; 28x339; 42x226; 84x113,7.496417735277e-02,236.276523270381,annual/subannual harmonic scale
9493,2.006004424313,4,11*863,1x9493; 11x863,2.024880239788e-06,36.633735375222,annual/subannual harmonic scale
9494,2.005793132505,8,2*47*101,1x9494; 2x4747; 47x202; 94x101,7.753786298148e-02,78.949221923558,annual/subannual harmonic scale
9495,2.005581885203,12,3*3*5*211,1x9495; 3x3165; 5x1899; 9x1055; 15x633; 45x211,2.155378847385e-02,112.272348269177,annual/subannual harmonic scale
9496,2.005370682393,8,2*2*2*1187,1x9496; 2x4748; 4x2374; 8x1187,1.641615410776e-08,73.269851108753,annual/subannual harmonic scale
9497,2.005159524060,2,9497,1x9497,1.336796079615e-62,18.317673058218,annual/subannual harmonic scale
9498,2.004948410192,8,2*3*1583,1x9498; 2x4749; 3x3166; 6x1583,4.452367703959e-11,73.271534474384,annual/subannual harmonic scale
9499,2.004737340773,8,7*23*59,1x9499; 7x1357; 23x413; 59x161,3.832765720143e-02,76.080735154162,annual/subannual harmonic scale
9500,2.004526315789,24,2*2*5*5*5*19,1x9500; 2x4750; 4x2375; 5x1900; 10x950; 19x500; 20x475; 25x380; 38x250; 50x190; 76x125; 95x100,1.466464251732e-01,252.055422786768,annual/subannual harmonic scale
9501,2.004315335228,4,3*3167,1x9501; 3x3167,2.235102197286e-21,36.637030326987,annual/subannual harmonic scale
9502,2.004104399074,4,2*4751,1x9502; 2x4751,1.088867192422e-31,36.637451268845,annual/subannual harmonic scale
9503,2.003893507313,8,13*17*43,1x9503; 13x731; 17x559; 43x221,1.925423344445e-02,74.686612620019,annual/subannual harmonic scale
9504,2.003682659933,48,2*2*2*2*2*3*3*3*11,1x9504; 2x4752; 3x3168; 4x2376; 6x1584; 8x1188; 9x1056; 11x864; 12x792; 16x594; 18x528; 22x432; 24x396; 27x352; 32x297; 33x288; 36x264; 44x216; 48x198; 54x176; 66x144; 72x132; 88x108; 96x99,3.063635495145e-01,574.355166208262,annual/subannual harmonic scale
9505,2.003471856917,4,5*1901,1x9505; 5x1901,3.832840636848e-13,36.638713828710,annual/subannual harmonic scale
9506,2.003261098254,12,2*7*7*97,1x9506; 2x4753; 7x1358; 14x679; 49x194; 97x98,7.981668807491e-02,118.690646911846,annual/subannual harmonic scale
9507,2.003050383928,4,3*3169,1x9507; 3x3169,2.169044944380e-21,36.639555313920,annual/subannual harmonic scale
9508,2.002839713925,6,2*2*2377,1x9508; 2x4754; 4x2377,3.084413383019e-16,54.959963985237,annual/subannual harmonic scale
9509,2.002629088232,4,37*257,1x9509; 37x257,1.215517832991e-02,37.085767177179,annual/subannual harmonic scale
9510,2.002418506835,16,2*3*5*317,1x9510; 2x4755; 3x3170; 5x1902; 6x1585; 10x951; 15x634; 30x317,5.548775251171e-03,147.376515478587,annual/subannual harmonic scale
9511,2.002207969719,2,9511,1x9511,1.083585842211e-62,18.320618876741,annual/subannual harmonic scale
9512,2.001997476871,16,2*2*2*29*41,1x9512; 2x4756; 4x2378; 8x1189; 29x328; 41x232; 58x164; 82x116,1.084766471110e-01,162.465689938714,annual/subannual harmonic scale
9513,2.001787028277,12,3*3*7*151,1x9513; 3x3171; 7x1359; 9x1057; 21x453; 63x151,4.117362319303e-02,114.452297549100,annual/subannual harmonic scale
9514,2.001576623923,8,2*67*71,1x9514; 2x4757; 67x142; 71x134,8.968938221098e-02,79.857884455127,annual/subannual harmonic scale
9515,2.001366263794,8,5*11*173,1x9515; 5x1903; 11x865; 55x173,3.271439997538e-02,75.683341220024,annual/subannual harmonic scale
9516,2.001155947877,24,2*2*3*13*61,1x9516; 2x4758; 3x3172; 4x2379; 6x1586; 12x793; 13x732; 26x366; 39x244; 52x183; 61x156; 78x122,1.349699360099e-01,249.534534224427,annual/subannual harmonic scale
9517,2.000945676158,4,31*307,1x9517; 31x307,6.282420140801e-03,36.873971583128,annual/subannual harmonic scale
9518,2.000735448624,4,2*4759,1x9518; 2x4759,9.657385658303e-32,36.644180321005,annual/subannual harmonic scale
9519,2.000525265259,8,3*19*167,1x9519; 3x3173; 19x501; 57x167,3.514499392372e-02,75.864949546886,annual/subannual harmonic scale
9520,2.000315126050,40,2*2*2*2*5*7*17,1x9520; 2x4760; 4x2380; 5x1904; 7x1360; 8x1190; 10x952; 14x680; 16x595; 17x560; 20x476; 28x340; 34x280; 35x272; 40x238; 56x170; 68x140; 70x136; 80x119; 85x112,2.653474160248e-01,463.686821986897,annual/subannual harmonic scale
9521,2.000105030984,2,9521,1x9521,9.326509775319e-63,18.322720379509,annual/subannual harmonic scale
9522,1.999894980046,18,2*3*3*23*23,1x9522; 2x4761; 3x3174; 6x1587; 9x1058; 18x529; 23x414; 46x207; 69x138,6.900380298842e-02,176.285540596131,annual/subannual harmonic scale
9523,1.999684973223,4,89*107,1x9523; 89x107,5.286572873835e-02,38.583613172078,annual/subannual harmonic scale
